uri:/instrument/1.0/AAPL/chartdata;type=quote;range=10y/csv
20090601,20.6671,20.9143,19.4286,19.4957,132863640
20090608,19.5671,20.6514,19.4343,20.5457,169257472
20090615,19.9257,19.9286,19.2186,19.4300,138775280
20090622,20.3486,20.5086,18.9829,20.0957,142790208
20090629,20.0029,20.6657,19.9700,20.4943,111656128
20090706,19.7886,19.9543,19.2029,19.8143,116225760
20090713,21.6786,21.7171,19.6471,19.9343,115603040
20090720,22.8557,22.8571,21.3929,21.8957,172486864
20090727,23.3414,23.5714,22.4657,22.8814,103558280
20090803,23.6443,23.9129,23.2986,23.6014,97110304
20090810,23.8257,24.0957,23.1257,23.6657,92325240
20090817,24.1743,24.1957,22.7743,23.3643,106345536
20090824,24.2929,24.6414,23.5471,24.3029,96908280
20090831,24.3300,24.3857,23.4443,24.0229,90659936
20090908,24.5943,24.9243,24.2429,24.7114,122889376
20090914,26.4314,26.6843,24.3214,24.4043,145732992
20090921,26.0529,26.9857,25.9200,26.3271,119207624
20090928,26.4143,26.7714,25.8143,26.2671,115021760
20091005,27.2100,27.3500,26.3243,26.6000,111268496
20091012,26.8643,27.4743,26.8343,27.2886,90826960
20091019,29.1343,29.8157,26.5071,26.8357,224458768
20091026,26.9286,29.5357,26.8814,29.0957,167353632
20091102,27.7629,27.8843,26.5100,27.1143,118447696
20091109,29.2071,29.2857,28.0371,28.1343,104044640
20091116,28.5600,29.7143,28.2514,29.3543,110251672
20091123,28.6557,29.4286,28.3386,29.0000,85940400
20091130,27.6171,28.9671,27.1829,28.7300,144074272
20091207,27.8100,28.5286,26.9543,27.6171,150469200
20091214,27.9186,28.2157,27.2857,27.9100,113292200
20091221,29.8629,29.9071,27.9529,28.0071,112989800
20091228,30.1043,30.5643,29.7586,30.2457,115891648
20100104,30.2829,30.7986,29.8643,30.4900,128626824
20100111,29.4186,30.4286,29.1571,30.4000,134477136
20100119,28.2500,30.7929,28.1657,29.7614,177005152
20100125,27.4371,30.5300,27.1786,28.9300,353741664
20100201,27.9229,28.6000,27.2643,27.4814,183575280
20100208,28.6257,28.8057,27.7143,27.9557,134366672
20100216,28.8100,29.1871,28.6943,28.8486,113651824
20100222,29.2314,29.3100,27.9586,28.9057,129940576
20100301,31.2786,31.3857,29.3500,29.3929,137717728
20100308,32.3714,32.5329,31.1271,31.4300,138419536
20100315,31.7500,32.3500,31.4643,32.1971,114646136
20100322,32.9857,33.1357,31.4500,31.4957,141989536
20100329,33.7100,34.1043,33.0886,33.2857,131366200
20100405,34.5414,34.5600,33.5386,33.5686,133359936
20100412,35.3429,35.8771,34.4443,34.6000,108532200
20100419,38.6900,38.8829,34.5386,35.2900,193901120
20100426,37.2986,38.9229,36.6300,38.8400,152405968
20100503,33.6943,38.2686,28.4643,37.6914,251157200
20100510,36.2600,37.8571,35.5043,35.7500,192333408
20100517,34.6171,36.9357,33.0500,36.3857,253902320
20100524,36.6971,37.0571,33.8800,35.3257,206739824
20100601,36.5657,37.9914,36.3757,37.0986,185839504
20100607,36.2157,37.0214,34.6000,36.8986,203222880
20100614,39.1529,39.2857,36.2871,36.5657,181459456
20100621,38.1000,39.8586,37.9729,39.6700,176321456
20100628,35.2771,38.5357,34.7429,38.1329,208724176
20100706,37.0886,37.5571,35.1657,35.8571,152578656
20100712,35.7000,37.4071,35.2043,36.9329,221528720
20100719,37.1343,37.8786,34.2286,35.6971,223190368
20100726,36.7500,37.9986,36.4143,37.1429,130866264
20100802,37.1557,37.7543,36.8043,37.2057,100003960
20100809,35.5857,37.4500,35.1600,37.3543,113244600
20100816,35.6629,36.3814,35.2314,35.3686,94585120
20100823,34.5171,36.0000,33.6514,35.9700,131418560
20100830,36.9671,36.9686,34.3357,34.3943,121866496
20100907,37.6300,38.0743,36.6071,36.6629,105951648
20100913,39.3386,39.7086,37.9314,37.9743,125643976
20100920,41.7600,41.9329,39.4071,39.4400,167382320
20100927,40.3600,42.1043,39.2857,41.9971,155452768
20101004,42.0100,42.0714,39.6814,40.2286,133747040
20101011,44.9629,45.0000,41.7843,42.1057,148694000
20101018,43.9243,45.5714,42.8600,45.4957,198582864
20101025,42.9971,44.5143,42.9814,44.1557,108297840
20101101,45.3043,45.7400,43.1714,43.1743,118495440
20101108,44.0043,45.9000,43.3757,45.3143,110333024
20101115,43.8186,44.3629,42.5371,44.0657,121002000
20101122,45.0000,45.3857,43.6957,43.8114,97739600
20101129,45.3486,45.5714,44.4100,45.0714,110716200
20101206,45.7943,46.2843,45.3014,45.5200,85926680
20101213,45.8014,46.4371,45.5714,46.3386,95854784
20101220,46.2286,46.5314,45.4614,45.9429,70690200
20101227,46.0800,46.6657,45.9014,46.1214,46994080
20110103,48.0171,48.0500,46.4057,46.5200,81104936
20110110,49.7829,49.7829,48.1671,48.4043,90043936
20110118,46.6743,49.8000,46.5714,47.0743,283487584
20110124,48.0143,49.3714,46.6743,46.6957,125275504
20110131,49.5000,49.5286,47.7571,47.9714,88923664
20110207,50.9786,51.4286,49.6629,49.6986,132246528
20110214,50.0800,52.1286,49.9314,50.9700,121119464
20110222,49.7371,49.7757,48.2457,48.8786,151520608
20110228,51.4286,51.4700,49.6686,50.1771,120792840
20110307,50.2843,51.6671,49.2714,51.6286,116718272
20110314,47.2386,50.9257,46.6086,50.4543,186584304
20110321,50.2200,50.2943,47.8943,47.9986,98097160
20110328,49.2229,50.6171,49.0429,50.4500,84217136
20110404,47.8657,49.2286,47.7071,49.1871,104816880
20110411,46.7800,48.0200,46.6857,47.7229,96310616
20110418,50.1000,50.7329,45.7371,46.5857,155234624
20110425,50.0186,50.7129,49.3600,50.0486,116443176
20110502,49.5229,50.2614,49.3571,49.9629,88070784
20110509,48.6429,50.0000,48.6214,49.6943,73547736
20110516,47.8886,48.9157,47.2471,48.4571,91801216
20110523,48.2014,48.3657,47.0600,47.1386,71295560
20110531,49.0629,50.3043,48.7143,48.7286,101529400
20110606,46.5571,49.5786,46.5014,49.3857,101724704
20110613,45.7514,47.6071,45.4757,46.7429,109442472
20110620,46.6214,47.5929,44.3571,45.3371,126208872
20110627,49.0371,49.0714,46.7500,46.7986,87246320
20110705,51.3871,51.4286,48.9286,49.0000,105561048
20110711,52.1314,52.1429,49.8029,50.9057,110046160
20110718,56.1857,56.6100,52.1829,52.2043,168820128
20110725,55.7829,57.7857,54.8571,55.7643,147616560
20110801,53.3743,57.0714,51.7957,56.8257,203044096
20110808,53.8557,54.2343,50.4314,51.6700,218800944
20110815,50.8614,54.9957,50.8571,54.2329,151433936
20110822,54.7971,54.8286,50.7271,52.0729,166562064
20110829,53.4357,56.0114,53.1186,55.4543,106422128
20110906,53.9257,55.5157,52.3543,52.4814,115077904
20110912,57.2143,57.2143,53.1286,53.2857,127972464
20110919,57.7571,60.4086,56.4571,56.7143,186017440
20110926,54.4743,58.4643,54.4543,57.1229,153686960
20111003,52.8286,54.9686,50.6057,54.3386,201864320
20111010,60.2857,60.2857,54.0300,54.1557,133502040
20111017,56.1243,60.9571,55.8214,60.2486,192111072
20111024,57.8500,58.4286,56.1643,56.5971,110318872
20111031,57.1771,58.4757,56.1743,57.4886,99412880
20111107,54.9457,58.2857,54.3229,57.1300,131397000
20111114,53.5629,55.8771,53.5543,54.7886,103238240
20111121,51.9386,53.9900,51.9029,52.9143,96252096
20111128,55.6714,56.2329,52.8857,53.1929,94722184
20111205,56.2314,56.6300,55.2514,56.2129,80945200
20111212,54.4314,56.4857,53.9543,55.9543,86228096
20111219,57.6186,57.6557,54.3543,54.6386,65372580
20111227,57.8571,58.4414,57.2157,57.5857,55586124
20120103,60.3429,60.3929,58.4286,58.4857,71987824
20120109,59.9729,61.1071,59.8086,60.7857,65295720
20120117,60.0429,61.6243,59.9643,60.6000,74712576
20120123,63.8971,64.9214,59.9357,60.3814,121785440
20120130,65.6686,65.7143,63.6271,63.6729,75723336
20120206,70.4886,71.0886,65.4571,65.4829,124452160
20120213,71.7314,75.1843,69.5186,71.3614,198204576
20120221,74.6300,74.7000,72.0171,72.4114,129499824
20120227,77.8829,78.3157,73.7543,74.4729,160748144
20120305,77.8814,78.2486,73.7457,77.9171,167663024
20120312,83.6529,85.7157,78.1429,78.4257,225109344
20120319,85.1500,87.0929,84.1500,85.4814,170814976
20120326,85.6500,88.7786,85.0371,85.6843,159880432
20120402,90.5257,90.6657,85.7686,85.9757,165449376
20120409,86.4614,92.0000,86.2157,89.4471,182892928
20120416,81.8543,88.6071,81.4886,87.1514,244827520
20120423,86.1429,88.2857,79.2857,81.5157,194562336
20120430,80.7500,85.4857,80.7386,85.4000,123253760
20120507,80.9586,82.2686,79.8186,80.2143,108541024
20120514,75.7686,81.0729,74.5971,80.3671,141968544
20120521,80.3271,82.3571,76.2929,76.3571,136780560
20120529,80.1414,83.0714,80.0743,81.5571,120162528
20120604,82.9029,82.9400,78.3571,80.2143,103697440
20120611,82.0186,84.0714,80.9571,83.9600,100052680
20120618,83.1571,84.2857,81.4814,81.5657,88579120
20120625,83.4286,83.4286,80.8014,82.4714,74412664
20120702,86.5543,87.7629,83.3714,83.5329,96569904
20120709,86.4243,88.5529,84.6686,86.4714,105007696
20120716,86.3286,87.9071,86.1643,86.4457,84095904
20120723,83.5943,87.0971,81.4286,84.9143,137049504
20120730,87.9571,88.2829,83.9743,84.4171,95152536
20120806,88.8143,89.2857,87.8943,88.1843,62691864
20120813,92.5871,92.5986,89.0357,89.0557,78681960
20120820,94.7457,96.4114,92.5871,92.8586,142444832
20120827,95.0343,97.2671,93.8929,97.1414,76912640
20120904,97.2057,97.4971,94.9286,95.1086,89070624
20120910,98.7543,99.5686,93.7143,97.2071,145152432
20120917,100.0129,100.7243,99.0886,99.9071,100328336
20120924,95.3000,99.3029,94.3357,98.1229,143212992
20121001,93.2271,96.6786,92.9500,95.8800,128030000
20121008,89.9586,92.5086,89.0786,92.4114,149652160
20121015,87.1200,93.2557,87.0886,90.3357,129601072
20121022,86.2857,90.7686,84.4286,87.4886,174358096
20121031,82.4000,86.1429,82.1071,84.9829,122556240
20121105,78.1514,84.3914,76.2457,83.3600,184188064
20121112,75.3829,79.2143,72.2500,79.1643,179136304
20121119,81.6429,81.7143,77.1257,77.2443,131993752
20121126,83.6114,84.8929,81.7514,82.2714,129539624
20121203,76.1786,84.9414,74.0900,84.8071,196511968
20121210,72.8271,78.5086,72.2257,75.0000,167240640
20121217,74.1900,76.4143,71.6043,72.7043,145530976
20121224,72.7986,74.8929,72.0943,74.3357,80474272
20121231,75.2857,79.2857,72.7143,72.9329,135456832
20130107,74.3286,75.9843,73.6000,74.5714,115106040
20130114,71.4286,72.9643,69.0543,71.8114,161419296
20130122,62.8400,73.5700,62.1429,72.0800,249495920
20130128,64.8029,66.0857,62.2657,62.5471,131632472
20130204,67.8543,68.4014,63.1429,64.8443,149095520
20130211,65.7371,69.2771,65.7029,68.0714,117438576
20130219,64.4014,66.1043,63.2600,65.8714,105620200
20130225,61.4957,65.0171,61.4257,64.8357,116819640
20130304,61.6743,62.2043,59.8571,61.1143,127069736
20130311,63.3800,63.4614,60.7343,61.3929,114676664
20130318,65.9871,66.0143,63.0286,63.0643,110999696
20130325,63.2371,67.1357,63.0886,66.3843,98094152
20130401,60.4571,63.3857,59.9543,63.1286,101230496
20130408,61.4000,62.5700,60.3557,60.6929,77517440
20130415,55.7900,61.1271,55.0143,61.0000,142196032
20130422,59.6000,59.8243,55.8957,56.0914,160637264
20130429,64.2829,64.7471,60.0000,60.0643,131095160
20130506,64.7100,66.5357,64.3543,65.1014,109316624
20130513,61.8943,65.4143,59.8429,64.5014,126839440
20130520,63.5929,64.0500,61.4429,61.7014,98991336
20130528,64.2471,65.3000,62.7714,64.2714,90909000
20130603,63.1157,64.9186,61.8243,64.3900,88857016
20130610,61.4357,64.1543,61.2143,63.5329,77959560
20130617,59.0714,62.2429,58.3000,61.6343,80190464
20130624,56.6471,58.3800,55.5529,58.2000,103919760
20130701,59.6314,60.4700,57.3171,57.5271,85992024
20130708,60.9300,61.3986,58.6257,60.0157,76899200
20130715,60.7071,62.1243,60.5957,60.7157,57252300
20130722,62.9986,63.5129,59.8157,61.3514,79938736
20130729,66.0771,66.1214,62.8857,62.9714,68073600
20130805,64.9214,67.4129,64.8071,66.3843,73760680
20130812,71.7614,72.0357,65.2329,65.2657,142767376
20130819,71.5743,73.3914,71.1714,72.0486,83601280
20130826,69.6029,72.8857,69.4286,71.5357,78735864
20130903,71.1743,71.7486,69.6214,70.4429,79553424
20130909,66.4143,72.5600,66.3857,72.1429,134273296
20130916,66.7729,68.3643,63.8886,65.8571,125189672
20130923,68.9643,70.9871,68.6743,70.8714,95433520
20130930,69.0043,70.3357,67.7729,68.1786,74242280
20131007,70.4014,70.5486,68.3257,69.5086,72563816
20131014,72.6986,72.7514,69.9071,69.9757,68860400
20131021,75.1371,76.1757,72.5757,73.1100,98422520
20131028,74.2900,77.0357,73.5057,75.5771,104549904
20131104,74.3657,75.5557,73.1971,74.4429,63757680
20131111,74.9986,75.6114,73.4871,74.2843,61464480
20131118,74.2571,75.3129,73.3814,74.9986,56677600
20131125,79.4386,79.7614,74.4286,74.4314,82016896
20131202,80.0029,82.1629,78.6886,79.7143,104662736
20131209,79.2043,81.5671,79.0957,80.1286,77679696
20131216,78.4314,80.3771,76.9714,79.2886,91754040
20131223,80.0129,81.6971,79.9286,81.1429,68672096
20131230,77.2829,80.1829,77.2043,79.6371,68991648
20140106,76.1343,78.1229,75.8729,76.7786,78623720
20140113,77.2386,80.0286,75.6971,75.7014,87935536
20140121,78.0100,79.6129,77.2029,77.2843,96319128
20140127,71.5143,79.2571,70.5071,78.5814,163325536
20140203,74.2400,74.7043,71.3286,71.8014,86726784
20140210,77.7129,77.9971,74.0000,74.0943,75811960
20140218,75.0357,78.7414,74.9429,78.0000,72416400
20140224,75.1771,76.1071,73.6571,74.7357,73546480
20140303,75.7771,76.3929,74.6871,74.7743,55210120
20140310,74.9557,77.0943,74.7143,75.4800,57603836
20140317,76.1243,76.6057,75.0286,75.3857,60819636
20140324,76.6943,78.4286,76.3214,76.9171,68017880
20140331,75.9743,77.6400,75.7971,77.0329,49372260
20140407,74.2300,76.0343,73.8771,75.4314,62563900
20140414,74.9914,75.3943,73.0471,74.5571,60704000
20140421,81.7057,81.7129,74.8514,75.0486,96511936
20140428,84.6543,85.6329,81.7929,81.8286,94953320
20140505,83.6486,86.3443,82.9043,84.3057,73319536
20140512,85.3586,85.3614,83.6286,83.9271,52322620
20140519,87.7329,87.8186,85.3329,85.4071,59121020
20140527,90.4286,92.0243,87.9471,87.9829,100302648
20140602,92.2243,93.0371,88.9286,90.5657,82564304
20140609,93.7000,93.8800,91.7500,92.7000,75369504